"","Date","Open","High","Low","Close","WAP","No. of Shares","No. of Trades","Total Turnover","Deliverable Quantity","% Deli. Qty to Traded Qty","Spread H-L","Spread C-O","securityname"
"1211",2018-05-16,57.7,58,57,57.55,57.53,22143,119,1273909,15632,70.6,1,-0.15,"ANDHRA PETROCHEMICALS LTD."
"1212",2018-05-15,58.45,61.6,57.9,58.1,60,81427,305,4885659,61815,75.91,3.7,-0.35,"ANDHRA PETROCHEMICALS LTD."
"1213",2018-05-14,58.55,59.45,57.4,57.6,58.09,25242,136,1466260,20776,82.31,2.05,-0.95,"ANDHRA PETROCHEMICALS LTD."
"1214",2018-05-11,57.2,61,57,58.95,58.51,47866,155,2800648,31258,65.3,4,1.75,"ANDHRA PETROCHEMICALS LTD."
"1215",2018-05-10,58.5,58.7,57.25,57.9,58.04,24664,140,1431411,19724,79.97,1.45,-0.6,"ANDHRA PETROCHEMICALS LTD."
"1216",2018-05-09,58.1,59.45,57.25,58.2,57.95,54220,227,3142229,36274,66.9,2.2,0.1,"ANDHRA PETROCHEMICALS LTD."
"1217",2018-05-08,60,61.3,57,58,58.89,65593,512,3863089,50741,77.36,4.3,-2,"ANDHRA PETROCHEMICALS LTD."
"1218",2018-05-07,62,62,56.05,59.3,59.8,57000,309,3408666,44511,78.09,5.95,-2.7,"ANDHRA PETROCHEMICALS LTD."
"1219",2018-05-04,62.5,62.85,60.8,62,61.93,46074,227,2853569,37380,81.13,2.05,-0.5,"ANDHRA PETROCHEMICALS LTD."
"1220",2018-05-03,65.8,66.25,61.1,62.05,63.42,65136,314,4130822,54507,83.68,5.15,-3.75,"ANDHRA PETROCHEMICALS LTD."
"1221",2018-05-02,67.4,68.9,65.3,65.8,66.74,117753,448,7859253,87038,73.92,3.6,-1.6,"ANDHRA PETROCHEMICALS LTD."
"1222",2018-04-30,61.25,68,60.05,67.4,65.51,170905,555,11196618,145812,85.32,7.95,6.15,"ANDHRA PETROCHEMICALS LTD."
"1223",2018-04-27,61,61.5,60.05,60.1,60.63,29023,121,1759669,22642,78.01,1.45,-0.9,"ANDHRA PETROCHEMICALS LTD."
"1224",2018-04-26,60.95,61.5,59.55,60.45,60.36,20880,102,1260235,16738,80.16,1.95,-0.5,"ANDHRA PETROCHEMICALS LTD."
"1225",2018-04-25,60.5,61.55,60,60.15,60.3,30247,123,1823759,23677,78.28,1.55,-0.35,"ANDHRA PETROCHEMICALS LTD."
"1226",2018-04-24,60,62,60,61.05,61.32,32019,159,1963477,25294,79,2,1.05,"ANDHRA PETROCHEMICALS LTD."
"1227",2018-04-23,58,62.65,58,60.5,61.47,36774,182,2260514,25862,70.33,4.65,2.5,"ANDHRA PETROCHEMICALS LTD."
"1228",2018-04-20,60.55,61.8,60.25,60.7,60.62,22795,111,1381768,17725,77.76,1.55,0.15,"ANDHRA PETROCHEMICALS LTD."
"1229",2018-04-19,60,61.8,60,60.6,60.57,39962,173,2420658,27875,69.75,1.8,0.6,"ANDHRA PETROCHEMICALS LTD."
"1230",2018-04-18,61.15,62.8,60,61.05,61.12,40706,216,2487932,34828,85.56,2.8,-0.1,"ANDHRA PETROCHEMICALS LTD."
"1231",2018-04-17,62.4,63.9,61.2,61.55,62.19,67732,286,4212304,57525,84.93,2.7,-0.85,"ANDHRA PETROCHEMICALS LTD."
"1232",2018-04-16,62,63,61.8,62.4,62.39,34351,138,2143095,29718,86.51,1.2,0.4,"ANDHRA PETROCHEMICALS LTD."
"1233",2018-04-13,64.7,64.7,62.3,62.95,63.15,40794,167,2576269,34767,85.23,2.4,-1.75,"ANDHRA PETROCHEMICALS LTD."
"1234",2018-04-12,64.9,65.6,62.1,62.9,63.66,78876,247,5021058,70781,89.74,3.5,-2,"ANDHRA PETROCHEMICALS LTD."
"1235",2018-04-11,63.5,65.5,63.5,64.9,64.86,56232,238,3647311,48567,86.37,2,1.4,"ANDHRA PETROCHEMICALS LTD."
"1236",2018-04-10,66,66.5,63.1,65.5,65.29,68145,298,4448858,56358,82.7,3.4,-0.5,"ANDHRA PETROCHEMICALS LTD."
"1237",2018-04-09,62.7,65.5,62.7,65.25,64.85,145791,521,9455127,117491,80.59,2.8,2.55,"ANDHRA PETROCHEMICALS LTD."
"1238",2018-04-06,60.65,63.9,60.65,62.7,62.91,194360,629,12227791,157189,80.88,3.25,2.05,"ANDHRA PETROCHEMICALS LTD."
"1239",2018-04-05,59.75,60.3,59.05,59.75,59.81,81059,262,4848260,65920,81.32,1.25,0,"ANDHRA PETROCHEMICALS LTD."
"1240",2018-04-04,59.5,60.5,56.95,57.8,58.76,135393,358,7956279,112719,83.25,3.55,-1.7,"ANDHRA PETROCHEMICALS LTD."
"1241",2018-04-03,58.9,59.95,58,59.6,59.42,37095,215,2204306,22405,60.4,1.95,0.7,"ANDHRA PETROCHEMICALS LTD."
"1242",2018-04-02,59,60.1,58.65,59.8,59.44,53830,269,3199623,40495,75.23,1.45,0.8,"ANDHRA PETROCHEMICALS LTD."
"1243",2018-03-28,53,57.5,52.3,57.4,56.14,144692,460,8122864,102361,70.74,5.2,4.4,"ANDHRA PETROCHEMICALS LTD."
"1244",2018-03-27,52,54.8,51.55,54.8,54.33,170830,233,9281302,161485,94.53,3.25,2.8,"ANDHRA PETROCHEMICALS LTD."
"1245",2018-03-26,51,53.9,49.65,52.2,51.76,95596,359,4947873,82855,86.67,4.25,1.2,"ANDHRA PETROCHEMICALS LTD."
"1246",2018-03-23,53,53.85,51.3,51.35,51.79,160029,458,8287970,141379,88.35,2.55,-1.65,"ANDHRA PETROCHEMICALS LTD."
"1247",2018-03-22,56,59.6,54,54,56.5,275661,722,15575774,210537,76.38,5.6,-2,"ANDHRA PETROCHEMICALS LTD."
"1248",2018-03-21,54,56.85,54,56.8,56.05,138781,343,7778047,119754,86.29,2.85,2.8,"ANDHRA PETROCHEMICALS LTD."
"1249",2018-03-20,55.1,55.85,52.75,54.15,54.02,34815,209,1880593,22245,63.89,3.1,-0.95,"ANDHRA PETROCHEMICALS LTD."
"1250",2018-03-19,58,58,55.05,55.5,55.67,43067,192,2397502,39603,91.96,2.95,-2.5,"ANDHRA PETROCHEMICALS LTD."
"1251",2018-03-16,57.05,57.85,56.15,57.15,57.04,37587,161,2143913,30971,82.4,1.7,0.1,"ANDHRA PETROCHEMICALS LTD."
"1252",2018-03-15,56,58.9,56,58.05,58.02,36072,193,2092859,31670,87.8,2.9,2.05,"ANDHRA PETROCHEMICALS LTD."
"1253",2018-03-14,55.55,57.85,54.6,56.9,56.28,57014,144,3208603,49996,87.69,3.25,1.35,"ANDHRA PETROCHEMICALS LTD."
"1254",2018-03-13,58.1,58.1,56.6,56.95,57.03,105540,312,6019227,84040,79.63,1.5,-1.15,"ANDHRA PETROCHEMICALS LTD."
"1255",2018-03-12,59.9,60.4,57.25,58.9,58.95,77120,298,4546190,65610,85.08,3.15,-1,"ANDHRA PETROCHEMICALS LTD."
"1256",2018-03-09,55.05,57.65,55.05,57.65,57.27,142039,379,8134686,104836,73.81,2.6,2.6,"ANDHRA PETROCHEMICALS LTD."
"1257",2018-03-08,53,54.95,49.75,54.95,52.32,236045,620,12348972,184770,78.28,5.2,1.95,"ANDHRA PETROCHEMICALS LTD."
"1258",2018-03-07,54.75,54.75,52.35,52.35,52.52,74638,325,3920192,60292,80.78,2.4,-2.4,"ANDHRA PETROCHEMICALS LTD."
"1259",2018-03-06,57.3,58.8,54.5,55.1,55.88,76880,329,4296098,66644,86.69,4.3,-2.2,"ANDHRA PETROCHEMICALS LTD."
"1260",2018-03-05,60,60,56.1,57.25,57.4,42372,178,2432181,29143,68.78,3.9,-2.75,"ANDHRA PETROCHEMICALS LTD."
"1261",2018-03-01,59.15,60.1,58.55,58.75,59.05,38895,194,2296782,29152,74.95,1.55,-0.4,"ANDHRA PETROCHEMICALS LTD."
"1262",2018-02-28,59,59.95,58.1,58.9,58.91,50595,204,2980421,36125,71.4,1.85,-0.1,"ANDHRA PETROCHEMICALS LTD."
"1263",2018-02-27,59.85,60.5,59.3,59.8,59.78,102353,388,6118731,76640,74.88,1.2,-0.05,"ANDHRA PETROCHEMICALS LTD."
"1264",2018-02-26,59.4,60.3,55.5,57.8,58.4,100500,299,5869451,75567,75.19,4.8,-1.6,"ANDHRA PETROCHEMICALS LTD."
"1265",2018-02-23,56.15,58.8,54.6,58.4,57.07,64564,297,3684395,44912,69.56,4.2,2.25,"ANDHRA PETROCHEMICALS LTD."
"1266",2018-02-22,57.8,57.95,56,56.95,56.72,26007,183,1475045,19852,76.33,1.95,-0.85,"ANDHRA PETROCHEMICALS LTD."
"1267",2018-02-21,59.3,59.3,56.8,57.8,57.66,52136,216,3006032,37109,71.18,2.5,-1.5,"ANDHRA PETROCHEMICALS LTD."
"1268",2018-02-20,59,59.8,56.45,56.95,57.78,80623,393,4658639,49071,60.86,3.35,-2.05,"ANDHRA PETROCHEMICALS LTD."
"1269",2018-02-19,56.25,59.9,56.25,59.35,58.46,97066,364,5674726,69492,71.59,3.65,3.1,"ANDHRA PETROCHEMICALS LTD."
"1270",2018-02-16,60,60.5,57.2,57.8,58.63,65634,332,3848220,46312,70.56,3.3,-2.2,"ANDHRA PETROCHEMICALS LTD."
"1271",2018-02-15,62,62.9,58.5,59,60.83,108262,376,6585425,80705,74.55,4.4,-3,"ANDHRA PETROCHEMICALS LTD."
"1272",2018-02-14,62.4,63.45,59.35,60.85,60.85,270210,791,16442116,176651,65.38,4.1,-1.55,"ANDHRA PETROCHEMICALS LTD."
"1273",2018-02-12,61.4,64,61.4,62.45,62.42,259759,747,16213788,181374,69.82,2.6,1.05,"ANDHRA PETROCHEMICALS LTD."
"1274",2018-02-09,66.5,71.4,64.6,64.6,67.99,589893,1330,40107282,348522,59.08,6.8,-1.9,"ANDHRA PETROCHEMICALS LTD."
"1275",2018-02-08,66,68.7,66,68,67.54,138120,388,9328030,110201,79.79,2.7,2,"ANDHRA PETROCHEMICALS LTD."
"1276",2018-02-07,65,67.4,65,65.75,66.7,137211,381,9151512,83058,60.53,2.4,0.75,"ANDHRA PETROCHEMICALS LTD."
"1277",2018-02-06,63.7,65.8,63.7,64.2,63.87,224152,473,14316854,159989,71.38,2.1,0.5,"ANDHRA PETROCHEMICALS LTD."
"1278",2018-02-05,60.85,67.25,60.85,67.05,64.77,281712,680,18245569,233070,82.73,6.4,6.2,"ANDHRA PETROCHEMICALS LTD."
"1279",2018-02-02,67,67.4,63.85,64.05,64.57,136326,522,8802329,121880,89.4,3.55,-2.95,"ANDHRA PETROCHEMICALS LTD."
"1280",2018-02-01,70.45,70.8,66.95,67.05,67.96,149253,492,10143283,129169,86.54,3.85,-3.4,"ANDHRA PETROCHEMICALS LTD."
"1281",2018-01-31,69.25,71.8,66.25,70.45,69,300385,990,20727935,245650,81.78,5.55,1.2,"ANDHRA PETROCHEMICALS LTD."
"1282",2018-01-30,72.85,72.9,69.25,69.25,69.46,127552,264,8860247,114731,89.95,3.65,-3.6,"ANDHRA PETROCHEMICALS LTD."
"1283",2018-01-29,75.5,76.9,72.85,72.85,73.94,178995,537,13235502,147125,82.2,4.05,-2.65,"ANDHRA PETROCHEMICALS LTD."
"1284",2018-01-25,76.7,77.9,72.75,76.65,75.74,379038,1343,28707459,307696,81.18,5.15,-0.05,"ANDHRA PETROCHEMICALS LTD."
"1285",2018-01-24,74.8,74.8,71.5,74.8,74.55,559664,1168,41720508,401473,71.73,3.3,0,"ANDHRA PETROCHEMICALS LTD."
"1286",2018-01-23,70,71.25,69,71.25,71,192218,304,13648099,158337,82.37,2.25,1.25,"ANDHRA PETROCHEMICALS LTD."
"1287",2018-01-22,65.5,67.9,65,67.9,67.2,242924,503,16323836,210927,86.83,2.9,2.4,"ANDHRA PETROCHEMICALS LTD."
"1288",2018-01-19,65,65.95,63.15,64.7,64.82,79590,321,5159417,64253,80.73,2.8,-0.3,"ANDHRA PETROCHEMICALS LTD."
"1289",2018-01-18,66.25,66.25,61,63.05,65.7,369510,629,24276589,295849,80.07,5.25,-3.2,"ANDHRA PETROCHEMICALS LTD."
"1290",2018-01-17,58.1,63.1,57.15,63.1,61.1,85091,269,5199064,70965,83.4,5.95,5,"ANDHRA PETROCHEMICALS LTD."
"1291",2018-01-16,62,62.85,59.85,60.1,60.5,91772,374,5551951,70254,76.55,3,-1.9,"ANDHRA PETROCHEMICALS LTD."
"1292",2018-01-15,63.55,65.25,61,62.95,63.8,88764,327,5663224,69233,78,4.25,-0.6,"ANDHRA PETROCHEMICALS LTD."
"1293",2018-01-12,66,66.25,62.7,63,63.77,162360,464,10352987,135808,83.65,3.55,-3,"ANDHRA PETROCHEMICALS LTD."
"1294",2018-01-11,65.5,66.85,64.7,65.95,65.92,77365,275,5099637,63458,82.02,2.15,0.45,"ANDHRA PETROCHEMICALS LTD."
"1295",2018-01-10,69.65,69.65,65,65.2,66.61,147916,460,9852882,127446,86.16,4.65,-4.45,"ANDHRA PETROCHEMICALS LTD."
"1296",2018-01-09,69,69,65.8,66.7,67.2,231415,670,15550405,199225,86.09,3.2,-2.3,"ANDHRA PETROCHEMICALS LTD."
"1297",2018-01-08,66.4,67.45,64,67.45,67.09,534720,902,35873632,310061,57.99,3.45,1.05,"ANDHRA PETROCHEMICALS LTD."
"1298",2018-01-05,64.25,64.25,64.25,64.25,64.25,156981,177,10086029,141417,90.09,0,0,"ANDHRA PETROCHEMICALS LTD."
"1299",2018-01-04,61.2,61.2,61.2,61.2,61.2,107959,105,6607090,107954,100,0,0,"ANDHRA PETROCHEMICALS LTD."
"1300",2018-01-03,60,60,57.95,58.3,58.18,132898,237,7732610,132898,100,2.05,-1.7,"ANDHRA PETROCHEMICALS LTD."
"1301",2018-01-02,60.95,61.25,60.95,60.95,60.96,117610,102,7168959,117610,100,0.3,0,"ANDHRA PETROCHEMICALS LTD."
"1302",2018-01-01,66,66.5,63,64.15,64.6,98759,218,6379674,98759,100,3.5,-1.85,"ANDHRA PETROCHEMICALS LTD."
"1303",2018-11-16,11.3,11.84,11.16,11.18,11.53,2491,30,28717,1308,52.51,0.68,-0.12,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1304",2018-11-15,11.71,11.84,11.35,11.54,11.61,4544,37,52759,2221,48.88,0.49,-0.17,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1305",2018-11-14,11.55,11.93,11.49,11.73,11.78,4914,28,57878,3410,69.39,0.44,0.18,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1306",2018-11-13,11.46,11.7,11.25,11.55,11.47,4186,22,48000,2995,71.55,0.45,0.09,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1307",2018-11-12,11.6,11.7,11.11,11.5,11.49,8116,33,93290,4294,52.91,0.59,-0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1308",2018-11-09,11.83,11.83,10.65,11.74,11.45,30995,75,354753,19753,63.73,1.18,-0.09,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1309",2018-11-07,11.1,11.89,11.1,11.73,11.81,1778,14,20997,1202,67.6,0.79,0.63,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1310",2018-11-06,11.52,11.97,11.26,11.55,11.65,3351,26,39042,453,13.52,0.71,0.03,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1311",2018-11-05,11.48,11.48,11.25,11.35,11.33,2090,11,23687,1590,76.08,0.23,-0.13,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1312",2018-11-02,11.7,11.84,11.37,11.55,11.6,7505,54,87092,2130,28.38,0.47,-0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1313",2018-11-01,11.11,11.36,10.76,11.24,11.08,12579,45,139362,7982,63.45,0.6,0.13,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1314",2018-10-31,10.76,11.1,10.75,11,10.98,25906,60,284443,21403,82.62,0.35,0.24,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1315",2018-10-30,11.27,11.28,10.71,10.72,10.95,12583,34,137821,6837,54.34,0.57,-0.55,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1316",2018-10-29,10.22,11.24,10.22,11.08,10.91,11951,66,130383,7000,58.57,1.02,0.86,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1317",2018-10-26,10.46,10.74,10.35,10.61,10.64,32068,48,341076,28580,89.12,0.39,0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1318",2018-10-25,10.29,10.45,10.29,10.45,10.42,413,5,4305,225,54.48,0.16,0.16,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1319",2018-10-24,10.6,10.6,10.42,10.53,10.54,2680,15,28242,2384,88.96,0.18,-0.07,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1320",2018-10-23,10.71,10.96,10.33,10.46,10.62,9412,56,99973,3443,36.58,0.63,-0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1321",2018-10-22,11.32,11.47,10.66,10.74,11.02,5306,34,58497,3029,57.09,0.81,-0.58,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1322",2018-10-19,11.5,11.8,11,11.47,11.64,11997,42,139602,8104,67.55,0.8,-0.03,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1323",2018-10-17,11.88,11.88,11.23,11.51,11.5,20179,84,232071,8701,43.12,0.65,-0.37,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1324",2018-10-16,10.86,12.09,10.86,11.54,11.64,6509,52,75745,1432,22,1.23,0.68,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1325",2018-10-15,11.11,11.3,10.5,11.1,11.06,12800,66,141549,2596,20.28,0.8,-0.01,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1326",2018-10-12,11.15,11.39,11.03,11.26,11.25,10825,55,121808,7532,69.58,0.36,0.11,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1327",2018-10-11,10.5,10.85,10.28,10.75,10.62,10304,35,109381,5541,53.78,0.57,0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1328",2018-10-10,9.65,10.89,9.65,10.72,10.63,15607,84,165840,6062,38.84,1.24,1.07,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1329",2018-10-09,10.4,10.4,9.73,9.93,9.98,12614,64,125912,8479,67.22,0.67,-0.47,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1330",2018-10-08,10.71,10.9,10.19,10.22,10.58,14757,66,156056,9555,64.75,0.71,-0.49,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1331",2018-10-05,11.21,11.51,11.05,11.17,11.21,3960,29,44384,2105,53.16,0.46,-0.04,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1332",2018-10-04,11.01,11.69,11.01,11.34,11.31,17301,96,195668,7535,43.55,0.68,0.33,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1333",2018-10-03,10.6,12.3,10.55,11.55,11.46,34740,244,398230,15676,45.12,1.75,0.95,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1334",2018-10-01,11.2,11.7,10.1,10.55,10.62,42397,165,450083,17126,40.39,1.6,-0.65,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1335",2018-09-28,11.3,11.9,11.15,11.25,11.49,32001,165,367733,15892,49.66,0.75,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1336",2018-09-27,11.85,12.2,11.15,11.7,11.65,65195,240,759532,32341,49.61,1.05,-0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1337",2018-09-26,12.1,12.75,11.75,11.85,12.13,61343,262,744355,25376,41.37,1,-0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1338",2018-09-25,13.45,13.45,11.15,12.1,12.13,96191,406,1167260,35572,36.98,2.3,-1.35,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1339",2018-09-24,14,14.25,13.4,13.6,13.68,15487,64,211837,9096,58.73,0.85,-0.4,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1340",2018-09-21,15.3,15.3,13.3,13.95,14.59,35509,142,517968,11395,32.09,2,-1.35,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1341",2018-09-19,15.2,15.55,14.8,15.1,15.24,4828,41,73596,2346,48.59,0.75,-0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1342",2018-09-18,15.75,15.75,14.95,15,15.21,35177,116,534969,23845,67.79,0.8,-0.75,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1343",2018-09-17,15.4,16.1,15.35,15.65,15.67,34043,152,533595,21421,62.92,0.75,0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1344",2018-09-14,15.35,15.7,13.1,15.55,15.32,29813,132,456612,15744,52.81,2.6,0.2,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1345",2018-09-12,15.5,15.65,14.75,14.9,15.03,90491,221,1359979,60324,66.66,0.9,-0.6,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1346",2018-09-11,16,16.05,15.6,15.7,15.92,22256,81,354329,14195,63.78,0.45,-0.3,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1347",2018-09-10,16.4,16.5,15.65,16.1,16.07,38013,98,611022,22569,59.37,0.85,-0.3,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1348",2018-09-07,15.75,16.15,15.6,15.95,15.92,13963,72,222300,6558,46.97,0.55,0.2,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1349",2018-09-06,15.65,15.9,15.45,15.6,15.55,7412,44,115291,4816,64.98,0.45,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1350",2018-09-05,15.4,15.8,15.35,15.45,15.53,14948,68,232210,8617,57.65,0.45,0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1351",2018-09-04,15.3,16.4,15.3,15.4,15.6,20684,95,322748,10400,50.28,1.1,0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1352",2018-09-03,15.4,15.6,15.25,15.35,15.45,26323,61,406783,7564,28.74,0.35,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1353",2018-08-31,15.1,15.9,14.8,15.65,15.5,27978,105,433749,19740,70.56,1.1,0.55,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1354",2018-08-30,15.5,15.65,15.4,15.4,15.43,9184,24,141701,8576,93.38,0.25,-0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1355",2018-08-29,15,15.75,15,15.55,15.5,8670,65,134426,5700,65.74,0.75,0.55,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1356",2018-08-28,15.55,15.55,15.1,15.15,15.35,25483,71,391176,13696,53.75,0.45,-0.4,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1357",2018-08-27,16.2,16.2,15.05,15.15,15.28,51758,121,790628,33842,65.39,1.15,-1.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1358",2018-08-24,16,16.2,15.05,15.15,15.36,21153,113,324994,12598,59.56,1.15,-0.85,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1359",2018-08-23,16.2,16.4,15.8,16.05,16.06,6558,47,105313,4167,63.54,0.6,-0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1360",2018-08-21,16.25,16.35,16,16.2,16.19,9089,42,147182,5743,63.19,0.35,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1361",2018-08-20,15.65,16.75,15.65,16.55,16.54,20645,75,341394,15522,75.19,1.1,0.9,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1362",2018-08-17,16.3,16.95,16.3,16.55,16.66,38126,185,635006,17196,45.1,0.65,0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1363",2018-08-16,15.95,16.2,15.7,15.8,15.92,16773,68,267108,10297,61.39,0.5,-0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1364",2018-08-14,16.5,16.7,15.75,16.15,16.36,28441,95,465288,17592,61.85,0.95,-0.35,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1365",2018-08-13,16.7,16.7,16.15,16.25,16.31,21383,86,348826,12407,58.02,0.55,-0.45,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1366",2018-08-10,16.9,17.4,16.5,16.8,16.93,53940,266,913306,25228,46.77,0.9,-0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1367",2018-08-09,16.2,16.4,15.8,16.15,16.12,24725,101,398582,16550,66.94,0.6,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1368",2018-08-08,16.2,16.2,15.45,15.6,15.81,14838,73,234623,7024,47.34,0.75,-0.6,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1369",2018-08-07,16.5,16.65,15.8,16,16.23,24464,122,397039,10804,44.16,0.85,-0.5,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1370",2018-08-06,16.45,16.95,16.15,16.35,16.48,55880,232,921142,23470,42,0.8,-0.1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1371",2018-08-03,16.55,16.8,16.05,16.4,16.41,11207,59,183915,6511,58.1,0.75,-0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1372",2018-08-02,16,16.9,15.9,16.55,16.53,13697,73,226467,7980,58.26,1,0.55,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1373",2018-08-01,16.2,16.55,16.1,16.45,16.36,11495,58,188115,5360,46.63,0.45,0.25,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1374",2018-07-31,16.25,16.9,16.25,16.6,16.64,29765,119,495435,18522,62.23,0.65,0.35,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1375",2018-07-30,16,16.6,15.75,16.55,16.29,12042,49,196131,6340,52.65,0.85,0.55,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1376",2018-07-27,16,16,15.65,16,15.88,5995,27,95195,3968,66.19,0.35,0,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1377",2018-07-26,15.85,15.9,15.45,15.65,15.67,9428,61,147779,5971,63.33,0.45,-0.2,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1378",2018-07-25,15.55,16.45,15.45,15.55,15.87,13805,89,219037,8195,59.36,1,0,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1379",2018-07-24,15.05,16.3,15.05,16.05,15.58,42673,176,665051,20671,48.44,1.25,1,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1380",2018-07-23,15,15.6,14.8,15.2,14.99,3867,20,57962,3400,87.92,0.8,0.2,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1381",2018-07-20,14.7,15.05,14.7,14.85,14.85,5598,45,83148,3339,59.65,0.35,0.15,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
"1382",2018-07-19,15,15.1,14.6,14.95,14.9,9788,45,145797,4462,45.59,0.5,-0.05,"ANSAL PROPERTIES &amp; INFRASTRUCTURE LTD."
